"user_id";"event_type";"event_key";"event_text";"timestamp (ISO)"
"1";"key_released";"space";" ";"2017-06-18T14:02:57"
"1";"key_pressed";"83";"sdf";"2017-06-18T14:02:58"
"1";"key_released";"83";"sdf";"2017-06-18T14:02:58"
"1";"key_pressed";"space";" ";"2017-06-18T14:02:59"
"1";"word_typed";"space";" ";"2017-06-18T14:02:59"
"1";"key_released";"space";" ";"2017-06-18T14:02:59"
"1";"key_pressed";"83";"sdf";"2017-06-18T14:02:59"
"1";"key_released";"83";"sdf";"2017-06-18T14:02:59"
"1";"key_pressed";"space";" ";"2017-06-18T14:02:59"
"1";"word_typed";"space";" ";"2017-06-18T14:02:59"
"1";"key_released";"space";" ";"2017-06-18T14:02:59"
"1";"key_pressed";"70";"fsd";"2017-06-18T14:03:00"
"1";"key_released";"70";"fsd";"2017-06-18T14:03:00"
"1";"key_pressed";"return";"\n";"2017-06-18T14:03:01"
"1";"word_typed";"return";"\n";"2017-06-18T14:03:01"
"1";"sentence_typed";"return";"\n";"2017-06-18T14:03:01"
"1";"key_released";"return";"\n";"2017-06-18T14:03:01"
"1";"key_pressed";"79";"wo";"2017-06-18T14:03:02"
"1";"key_released";"79";"wo";"2017-06-18T14:03:02"
"1";"key_pressed";"space";" ";"2017-06-18T14:03:03"
"1";"word_typed";"space";" ";"2017-06-18T14:03:03"
"1";"key_released";"space";" ";"2017-06-18T14:03:03"
"1";"key_pressed";"84";"rennst";"2017-06-18T14:03:04"
"1";"key_released";"84";"rennst";"2017-06-18T14:03:04"
"1";"key_pressed";"space";" ";"2017-06-18T14:03:04"
"1";"word_typed";"space";" ";"2017-06-18T14:03:04"
"1";"key_released";"space";" ";"2017-06-18T14:03:04"
"1";"key_pressed";"68";"du";"2017-06-18T14:03:05"
"1";"key_released";"68";"du";"2017-06-18T14:03:05"
"1";"key_pressed";"space";" ";"2017-06-18T14:03:05"
"1";"word_typed";"space";" ";"2017-06-18T14:03:05"
"1";"key_released";"space";" ";"2017-06-18T14:03:05"
"1";"key_pressed";"82";"rein";"2017-06-18T14:03:11"
"1";"key_released";"82";"rein";"2017-06-18T14:03:11"
"1";"key_pressed";"return";"\n";"2017-06-18T14:03:12"
"1";"word_typed";"return";"\n";"2017-06-18T14:03:12"
"1";"sentence_typed";"return";"\n";"2017-06-18T14:03:12"
"1";"key_released";"return";"\n";"2017-06-18T14:03:12"
"1";"key_pressed";"return";"\n";"2017-06-18T14:03:19"
"1";"word_typed";"return";"\n";"2017-06-18T14:03:19"
"1";"sentence_typed";"return";"\n";"2017-06-18T14:03:19"
"1";"key_released";"return";"\n";"2017-06-18T14:03:19"
